run_started_at,service_name,namespace,revision_name,pod_name,pod_uid,created_at,ready_at,startup_time_ms,status,pod_created_at,pod_first_observed_at,pod_scheduled_at,pod_ready_to_start_containers_at,user_container_started_at,queue_proxy_started_at,containers_ready_at,pod_ready_at,observed_lag_ms,created_to_user_started_ms,created_to_queue_proxy_started_ms,created_to_ready_ms,user_started_to_ready_ms,queue_proxy_started_to_ready_ms
2026-04-08T09:57:38.343Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-l7t8s,71835b57-dafc-42d7-a99c-660892b17c7e,2026-04-08T10:03:33Z,2026-04-08T10:03:34Z,1000,ready,2026-04-08T10:03:33Z,2026-04-08T10:03:33.717Z,2026-04-08T10:03:33Z,2026-04-08T10:03:34Z,2026-04-08T10:03:33Z,2026-04-08T10:03:34Z,2026-04-08T10:03:34Z,2026-04-08T10:03:34Z,717,0,1000,1000,1000,0
2026-04-08T09:57:38.343Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-rdkqr,198bfc1c-9b5f-4d86-b11f-bf1e58f18852,2026-04-08T10:04:44Z,2026-04-08T10:04:45Z,1000,ready,2026-04-08T10:04:44Z,2026-04-08T10:04:44.991Z,2026-04-08T10:04:44Z,2026-04-08T10:04:45Z,2026-04-08T10:04:45Z,2026-04-08T10:04:45Z,2026-04-08T10:04:45Z,2026-04-08T10:04:45Z,991,1000,1000,1000,0,0
2026-04-08T09:57:38.343Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-c8fcm,83efbade-c24c-4027-82e8-4d6882a73782,2026-04-08T10:05:55Z,2026-04-08T10:05:56Z,1000,ready,2026-04-08T10:05:55Z,2026-04-08T10:05:56.371Z,2026-04-08T10:05:55Z,2026-04-08T10:05:56Z,2026-04-08T10:05:56Z,2026-04-08T10:05:56Z,2026-04-08T10:05:56Z,2026-04-08T10:05:56Z,1371,1000,1000,1000,0,0
2026-04-08T09:57:38.343Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-m7s2d,f46d4798-e8ab-4980-8092-85908a1cd2eb,2026-04-08T10:07:07Z,2026-04-08T10:07:08Z,1000,ready,2026-04-08T10:07:07Z,2026-04-08T10:07:07.275Z,2026-04-08T10:07:07Z,2026-04-08T10:07:08Z,2026-04-08T10:07:07Z,2026-04-08T10:07:07Z,2026-04-08T10:07:08Z,2026-04-08T10:07:08Z,275,0,0,1000,1000,1000
2026-04-08T09:57:38.343Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-q56sl,9de8beef-f531-4d0c-8a98-7f6b326a1dc5,2026-04-08T10:08:18Z,2026-04-08T10:08:19Z,1000,ready,2026-04-08T10:08:18Z,2026-04-08T10:08:18.441Z,2026-04-08T10:08:18Z,2026-04-08T10:08:19Z,2026-04-08T10:08:18Z,2026-04-08T10:08:18Z,2026-04-08T10:08:19Z,2026-04-08T10:08:19Z,441,0,0,1000,1000,1000
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-9g9ws,148f6cea-828d-4222-884d-e2b723fe492d,2026-04-08T10:09:40Z,2026-04-08T10:09:41Z,1000,ready,2026-04-08T10:09:40Z,2026-04-08T10:09:40.889Z,2026-04-08T10:09:40Z,2026-04-08T10:09:41Z,2026-04-08T10:09:41Z,2026-04-08T10:09:41Z,2026-04-08T10:09:41Z,2026-04-08T10:09:41Z,889,1000,1000,1000,0,0
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-4fj92,8f940038-276f-4eff-bbf2-9144c036e6ac,2026-04-08T10:10:51Z,2026-04-08T10:10:52Z,1000,ready,2026-04-08T10:10:51Z,2026-04-08T10:10:51.851Z,2026-04-08T10:10:51Z,2026-04-08T10:10:52Z,2026-04-08T10:10:52Z,2026-04-08T10:10:52Z,2026-04-08T10:10:52Z,2026-04-08T10:10:52Z,851,1000,1000,1000,0,0
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-lvcft,dae46e11-9a30-4c58-8973-9d741ceb6291,2026-04-08T10:12:02Z,2026-04-08T10:12:04Z,2000,ready,2026-04-08T10:12:02Z,2026-04-08T10:12:02.992Z,2026-04-08T10:12:02Z,2026-04-08T10:12:04Z,2026-04-08T10:12:03Z,2026-04-08T10:12:03Z,2026-04-08T10:12:04Z,2026-04-08T10:12:04Z,992,1000,1000,2000,1000,1000
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-fljk9,14025317-1fd2-4e03-8b04-bffa9eed3f9a,2026-04-08T10:13:14Z,2026-04-08T10:13:15Z,1000,ready,2026-04-08T10:13:14Z,2026-04-08T10:13:14.414Z,2026-04-08T10:13:14Z,2026-04-08T10:13:15Z,2026-04-08T10:13:14Z,2026-04-08T10:13:14Z,2026-04-08T10:13:15Z,2026-04-08T10:13:15Z,414,0,0,1000,1000,1000
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-tvt68,541926a5-728d-4b7c-b2de-67ae06ac9687,2026-04-08T10:14:25Z,2026-04-08T10:14:26Z,1000,ready,2026-04-08T10:14:25Z,2026-04-08T10:14:25.844Z,2026-04-08T10:14:25Z,2026-04-08T10:14:26Z,2026-04-08T10:14:25Z,2026-04-08T10:14:26Z,2026-04-08T10:14:26Z,2026-04-08T10:14:26Z,844,0,1000,1000,1000,0
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-xtg8z,15e1cf4b-fe14-40f9-b29f-d91d08f9240b,2026-04-08T10:15:36Z,2026-04-08T10:15:37Z,1000,ready,2026-04-08T10:15:36Z,2026-04-08T10:15:36.800Z,2026-04-08T10:15:36Z,2026-04-08T10:15:37Z,2026-04-08T10:15:37Z,2026-04-08T10:15:37Z,2026-04-08T10:15:37Z,2026-04-08T10:15:37Z,800,1000,1000,1000,0,0
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-srtlr,86306575-34d1-4774-8100-768417b7f786,2026-04-08T10:16:47Z,2026-04-08T10:16:48Z,1000,ready,2026-04-08T10:16:47Z,2026-04-08T10:16:48.215Z,2026-04-08T10:16:47Z,2026-04-08T10:16:48Z,2026-04-08T10:16:48Z,2026-04-08T10:16:48Z,2026-04-08T10:16:48Z,2026-04-08T10:16:48Z,1215,1000,1000,1000,0,0
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-hblzj,723ad940-1dcb-4cd5-8ceb-22926e06f29d,2026-04-08T10:17:59Z,2026-04-08T10:18:00Z,1000,ready,2026-04-08T10:17:59Z,2026-04-08T10:17:59.620Z,2026-04-08T10:17:59Z,2026-04-08T10:18:00Z,2026-04-08T10:17:59Z,2026-04-08T10:17:59Z,2026-04-08T10:18:00Z,2026-04-08T10:18:00Z,620,0,0,1000,1000,1000
2026-04-08T10:08:30.083Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-8768d,a50f2d7f-d471-4a61-9920-62a5fd8ff82c,2026-04-08T10:19:10Z,2026-04-08T10:19:11Z,1000,ready,2026-04-08T10:19:10Z,2026-04-08T10:19:10.541Z,2026-04-08T10:19:10Z,2026-04-08T10:19:11Z,2026-04-08T10:19:10Z,2026-04-08T10:19:11Z,2026-04-08T10:19:11Z,2026-04-08T10:19:11Z,541,0,1000,1000,1000,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-ksssp,32185c50-d241-42ae-a0a5-5874cd7c5f12,2026-04-08T10:20:14Z,2026-04-08T10:20:15Z,1000,ready,2026-04-08T10:20:14Z,2026-04-08T10:20:14.474Z,2026-04-08T10:20:14Z,2026-04-08T10:20:15Z,2026-04-08T10:20:14Z,2026-04-08T10:20:15Z,2026-04-08T10:20:15Z,2026-04-08T10:20:15Z,474,0,1000,1000,1000,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-pfgbd,a86898e2-8a0d-4e2b-a533-023386e21241,2026-04-08T10:21:25Z,2026-04-08T10:21:26Z,1000,ready,2026-04-08T10:21:25Z,2026-04-08T10:21:26.312Z,2026-04-08T10:21:25Z,2026-04-08T10:21:26Z,2026-04-08T10:21:26Z,2026-04-08T10:21:26Z,2026-04-08T10:21:26Z,2026-04-08T10:21:26Z,1312,1000,1000,1000,0,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-hgk6b,93b1190a-7c57-4769-b251-58eea78a7358,2026-04-08T10:22:37Z,2026-04-08T10:22:38Z,1000,ready,2026-04-08T10:22:37Z,2026-04-08T10:22:37.180Z,2026-04-08T10:22:37Z,2026-04-08T10:22:38Z,2026-04-08T10:22:37Z,2026-04-08T10:22:37Z,2026-04-08T10:22:38Z,2026-04-08T10:22:38Z,180,0,0,1000,1000,1000
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-zwtfg,9b64cea1-750e-4a36-8fe3-bcc5a76116b7,2026-04-08T10:23:48Z,2026-04-08T10:23:49Z,1000,ready,2026-04-08T10:23:48Z,2026-04-08T10:23:48.617Z,2026-04-08T10:23:48Z,2026-04-08T10:23:49Z,2026-04-08T10:23:48Z,2026-04-08T10:23:49Z,2026-04-08T10:23:49Z,2026-04-08T10:23:49Z,617,0,1000,1000,1000,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-s7ndr,18fa56bd-409a-424d-9328-0ec57af1f982,2026-04-08T10:24:59Z,2026-04-08T10:25:00Z,1000,ready,2026-04-08T10:24:59Z,2026-04-08T10:25:00.217Z,2026-04-08T10:24:59Z,2026-04-08T10:25:00Z,2026-04-08T10:25:00Z,2026-04-08T10:25:00Z,2026-04-08T10:25:00Z,2026-04-08T10:25:00Z,1217,1000,1000,1000,0,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-6fdwc,06985c1f-7bce-48c5-ac7e-2ecafa0e7e57,2026-04-08T10:26:09Z,2026-04-08T10:26:10Z,1000,ready,2026-04-08T10:26:09Z,2026-04-08T10:26:10.290Z,2026-04-08T10:26:09Z,2026-04-08T10:26:10Z,2026-04-08T10:26:09Z,2026-04-08T10:26:09Z,2026-04-08T10:26:10Z,2026-04-08T10:26:10Z,1290,0,0,1000,1000,1000
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-k95vb,d949d4f0-2f5a-4b13-9f50-3432e1c969e1,2026-04-08T10:27:21Z,2026-04-08T10:27:22Z,1000,ready,2026-04-08T10:27:21Z,2026-04-08T10:27:21.794Z,2026-04-08T10:27:21Z,2026-04-08T10:27:22Z,2026-04-08T10:27:21Z,2026-04-08T10:27:21Z,2026-04-08T10:27:22Z,2026-04-08T10:27:22Z,794,0,0,1000,1000,1000
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-ngzw7,36f8f61a-7fa4-4cda-a540-d1102c7231de,2026-04-08T10:28:33Z,2026-04-08T10:28:34Z,1000,ready,2026-04-08T10:28:33Z,2026-04-08T10:28:33.195Z,2026-04-08T10:28:33Z,2026-04-08T10:28:34Z,2026-04-08T10:28:33Z,2026-04-08T10:28:33Z,2026-04-08T10:28:34Z,2026-04-08T10:28:34Z,195,0,0,1000,1000,1000
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-hq7lp,e32632da-3b69-4b74-b970-d934f9aa327e,2026-04-08T10:29:44Z,2026-04-08T10:29:45Z,1000,ready,2026-04-08T10:29:44Z,2026-04-08T10:29:44.545Z,2026-04-08T10:29:44Z,2026-04-08T10:29:45Z,2026-04-08T10:29:45Z,2026-04-08T10:29:45Z,2026-04-08T10:29:45Z,2026-04-08T10:29:45Z,545,1000,1000,1000,0,0
2026-04-08T10:20:14.032Z,node-benchmark-min0,default,node-benchmark-min0-00001,node-benchmark-min0-00001-deployment-7d6884684c-tvj7b,c53ff50a-8129-4db3-a192-83cddc403138,2026-04-08T10:30:55Z,2026-04-08T10:30:56Z,1000,ready,2026-04-08T10:30:55Z,2026-04-08T10:30:56.361Z,2026-04-08T10:30:55Z,2026-04-08T10:30:56Z,2026-04-08T10:30:56Z,2026-04-08T10:30:56Z,2026-04-08T10:30:56Z,2026-04-08T10:30:56Z,1361,1000,1000,1000,0,0
